Source_Emission_rate,
0.0056443,-2.248389911
0.0012367,-2.907735639
0.00082445,-3.083835678
0.013191,-1.87972228
0.0047882,-2.319827718
0.012969,-1.88709351
0.0076421,-2.116787284
0.0061517,-2.211004852
0.0050736,-2.294683775
0.0020928,-2.679272273
0.0055175,-2.258257658
0.0037418,-2.426919429
0.0060249,-2.220050157
0.01503,-1.823041019
0.0012684,-2.896743767
0.0064371,-2.191309744
0.0013318,-2.875560989
0.01205,-1.919012953
0.0086251,-2.064235861
0.011067,-1.95597009
0.011511,-1.938886946
0.0093544,-2.028984063
0.0099569,-2.001875855
0.0052321,-2.281323964
0.014523,-1.837943663
0.0071347,-2.146624283
0.010623,-1.973752819
0.011511,-1.938886946
0.0050101,-2.300153606
0.011955,-1.92245042
0.011257,-1.948577334
0.0090373,-2.043961301
0.011796,-1.928265236
0.0053907,-2.268354837
0.0032344,-2.490206272
0.015094,-1.821195654
0.005898,-2.229295232
0.0037418,-2.426919429
0.003171,-2.498803758
0.0022831,-2.641475066
0.0043125,-2.365270892
0.014269,-1.845606462
0.013382,-1.873478974
0.015284,-1.815762971
0.010845,-1.964770444
0.012906,-1.889208339
0.0039954,-2.398439735
0.0024734,-2.606705644
0.011257,-1.948577334
0.0018709,-2.727949425
0.0049784,-2.302910212
0.014872,-1.827630623
0.01094,-1.960982678
0.01354,-1.868381336
0.00091958,-3.036410483
0.0084031,-2.075560468
0.012969,-1.88709351
0.00038052,-3.419622512
0.014999,-1.823937695
0.0069762,-2.156381077
0.005137,-2.289290434
0.0019343,-2.713476168
0.00079274,-3.100869228
0.00025368,-3.595713771
0.0079274,-2.100869228
0.011479,-1.940095944
0.0090373,-2.043961301
0.0047248,-2.32561657
0.0035515,-2.449588181
0.0087519,-2.057897653
0.0070396,-2.152452017
0.015443,-1.811268329
0.0078323,-2.106110686
0.010337,-1.985605484
0.0053272,-2.273500998
0.0080543,-2.093972198
0.0093544,-2.028984063
0.0089422,-2.048555621
0.0031076,-2.507574887
0.014079,-1.851428191
0.0010147,-2.99366234
0.0076104,-2.118592516
0.0088787,-2.051650618
0.015506,-1.80950022
0.0072933,-2.137075922
0.0075152,-2.124059457
0.0040589,-2.391591648
0.011542,-1.93771893
0.002949,-2.530325227
0.0013318,-2.875560989
0.00047565,-3.322712499
0.011384,-1.943705113
0.0011733,-2.930590929
0.00025368,-3.595713771
0.014587,-1.836034017
0.0013635,-2.865344858
0.0075152,-2.124059457
0.012399,-1.90661334
0.0058029,-2.236354913
0.010845,-1.964770444
0.0061834,-2.208772658
0.0096081,-2.017362485
0.0079274,-2.100869228
0.0038052,-2.419622512
0.0014587,-2.836034017
0.0093861,-2.027514823
0.0023782,-2.623751625
0.0056126,-2.250835908
0.007103,-2.148558185
0.0036149,-2.441903712
0.007864,-2.104356495
0.0095764,-2.018797722
0.0053272,-2.273500998
0.011796,-1.928265236
0.00057078,-3.243531253
0.012969,-1.88709351
0.014111,-1.850442208
0.011416,-1.94248604
0.0031076,-2.507574887
6.34E-05,-4.197910742
0.0060883,-2.215503956
0.012938,-1.888132853
0.0095764,-2.018797722
0.01354,-1.868381336
0.0021563,-2.666290817
0.012684,-1.896743767
0.015316,-1.814854642
0.0072298,-2.140873717
0.0096081,-2.017362485
0.0096398,-2.015931976
0.015126,-1.820275904
0.014523,-1.837943663
0.0049784,-2.302910212
0.012652,-1.897840817
0.011701,-1.931777021
0.0060249,-2.220050157
0.010433,-1.981590793
0.0020611,-2.685900937
0.00076104,-3.118592516
0.003171,-2.498803758
0.0022831,-2.641475066
0.012684,-1.896743767
0.0014904,-2.826697158
0.012145,-1.915602481
0.010242,-1.989615229
0.012589,-1.900008766
0.013477,-1.870406772
0.012081,-1.917897116
0.009069,-2.042440598
0.010242,-1.989615229
0.014111,-1.850442208
0.0065956,-2.180745691
0.0023782,-2.623751625
0.0049784,-2.302910212
0.015316,-1.814854642
0.0096398,-2.015931976
0.0078957,-2.102609361
0.015411,-1.81216918
0.011352,-1.944927618
0.015538,-1.808604883
0.008847,-2.053203973
0.01354,-1.868381336
0.015157,-1.819386749
0.0055175,-2.258257658
0.0020611,-2.685900937
0.01335,-1.874518734
0.0028539,-2.544561249
0.0052321,-2.281323964
0.012747,-1.894592014
0.0075786,-2.120411014
0.0093861,-2.027514823
0.0082128,-2.085508753
0.00044394,-3.352675722
0.0064054,-2.193453745
0.002727,-2.564314862
0.011764,-1.929444984
0.014365,-1.84269437
0.0086568,-2.062642616
0.0023148,-2.635486526
0.0019977,-2.69946973
0.0019026,-2.720652508
0.011447,-1.941308317
0.0060883,-2.215503956
0.0037418,-2.426919429
0.00085616,-3.067445066
0.01262,-1.898940645
0.013255,-1.877620268
0.0057078,-2.243531253
0.011542,-1.93771893
0.00066591,-3.176584463
0.0018709,-2.727949425
0.015157,-1.819386749
0.014238,-1.846551011
0.010464,-1.980302269
0.0035515,-2.449588181
0.011384,-1.943705113
0.010369,-1.984263126
0.0077055,-2.113199175
0.0068176,-2.166368483
0.010781,-1.967340954
0.0059297,-2.226967278
0.0042808,-2.368475062
0.0059932,-2.222341229
0.0029173,-2.535018908
0.0062151,-2.206551879
0.0014587,-2.836034017
0.0038052,-2.419622512
0.01503,-1.823041019
0.0074835,-2.125895237
0.014555,-1.83698779
0.010623,-1.973752819
0.0047248,-2.32561657
0.0093544,-2.028984063
0.0092593,-2.033421845
0.007103,-2.148558185
0.015791,-1.801590366
0.01484,-1.828566099
0.0074201,-2.129590242
0.0022831,-2.641475066
0.0081494,-2.088874365
0.012462,-1.904412253
0.0026319,-2.579730616
0.0056126,-2.250835908
0.0072933,-2.137075922
0.00022197,-3.653705718
0.01557,-1.807711387
0.0096398,-2.015931976
0.012081,-1.917897116
0.010401,-1.982924904
0.0087519,-2.057897653
0.010623,-1.973752819
0.002949,-2.530325227
0.012969,-1.88709351
0.0075152,-2.124059457
0.01335,-1.874518734
0.011859,-1.925951931
0.012399,-1.90661334
0.015633,-1.805957672
0.014079,-1.851428191
0.015855,-1.799833754
0.0010147,-2.99366234
0.013318,-1.875560989
0.0070396,-2.152452017
0.0077372,-2.111416177
0.011067,-1.95597009
0.013477,-1.870406772
0.0060249,-2.220050157
0.0054858,-2.26076003
0.0046613,-2.331492945
0.00053907,-3.268354837
0.0064371,-2.191309744
0.01335,-1.874518734
0.0067542,-2.170426084
0.0010464,-2.980302269
0.0016806,-2.774535641
0.012367,-1.907735639
0.014491,-1.838901644
0.0056443,-2.248389911
0.0072933,-2.137075922
0.0043125,-2.365270892
0.013223,-1.878670002
0.0075469,-2.122231405
0.0016172,-2.791236267
0.0064371,-2.191309744
0.010623,-1.973752819
0.0091958,-2.036410483
0.0070396,-2.152452017
0.013889,-1.857329022
0.0051053,-2.291978733
0.015633,-1.805957672
0.004915,-2.308476478
0.0088787,-2.051650618
0.0083397,-2.078849572
0.0099569,-2.001875855
0.013794,-1.860309778
0.0033612,-2.473505645
0.006342,-2.197773762
0.01224,-1.912218582
0.0044077,-2.355787972
0.013255,-1.877620268
0.013889,-1.857329022
0.0072298,-2.140873717
0.015665,-1.805069601
0.0077372,-2.111416177
0.0072298,-2.140873717
0.014999,-1.823937695
0.0037735,-2.423255646
0.0069127,-2.16035229
0.00050736,-3.294683775
0.0057395,-2.24112594
0.0048516,-2.314115013
0.0078957,-2.102609361
0.0084665,-2.072296087
0.0034564,-2.461376004
0.008308,-2.080503512
0.012652,-1.897840817
0.008847,-2.053203973
0.0095764,-2.018797722
0.011098,-1.95475528
0.013604,-1.866333377
0.0024417,-2.612307697
0.0058663,-2.231635731
0.014967,-1.824865241
0.010591,-1.975063032
0.0077055,-2.113199175
9.51E-05,-4.021819483
0.011003,-1.958488887
0.0096081,-2.017362485
0.0057712,-2.238733875
0.0097983,-2.008849268
6.34E-05,-4.197910742
0.0074835,-2.125895237
0.0070713,-2.150500737
0.0011733,-2.930590929
0.0057078,-2.243531253
0.0087202,-2.059473554
0.003932,-2.405386491
0.0011733,-2.930590929
0.0070396,-2.152452017
0.0057395,-2.24112594
0.015665,-1.805069601
0.0047882,-2.319827718
0.013604,-1.866333377
0.0031393,-2.50316718
0.013382,-1.873478974
0.0006342,-3.197773762
0.0099569,-2.001875855
0.0043125,-2.365270892
0.012145,-1.915602481
0.014238,-1.846551011
0.0067225,-2.172469189
0.0017123,-2.766420143
0.011035,-1.957227663
0.0055175,-2.258257658
0.014523,-1.837943663
0.013255,-1.877620268
0.00041223,-3.384860406
0.0066908,-2.174521952
0.010559,-1.97637721
0.012747,-1.894592014
0.015348,-1.813948209
0.01484,-1.828566099
0.0041223,-2.384860406
0.01484,-1.828566099
0.0086885,-2.061055195
0.0042491,-2.371703048
0.010813,-1.966053797
0.015728,-1.8033265
0.012113,-1.916748283
0.00057078,-3.243531253
0.012145,-1.915602481
0.0056761,-2.245949962
0.0055175,-2.258257658
0.011637,-1.934158966
0.0080543,-2.093972198
0.0033929,-2.46942894
0.0089739,-2.047018774
0.0022514,-2.647547338
0.0020294,-2.692632344
0.0073567,-2.133316954
0.0081811,-2.087188299
0.0037418,-2.426919429
0.007864,-2.104356495
0.0015538,-2.808604883
0.002949,-2.530325227
0.0034881,-2.457411073
0.0096398,-2.015931976
0.0064054,-2.193453745
0.013191,-1.87972228
0.0096081,-2.017362485
0.0052004,-2.28396325
0.014016,-1.853375911
0.0065639,-2.182838044
0.0025051,-2.601174933
0.0038052,-2.419622512
0.0051687,-2.286618674
0.0066908,-2.174521952
0.00060249,-3.220050157
0.014904,-1.826697158
0.0011098,-2.95475528
0.00057078,-3.243531253
0.0095129,-2.021687069
0.0090373,-2.043961301
0.0062151,-2.206551879
0.001966,-2.706416487
0.0088153,-2.054762903
0.010337,-1.985605484
0.0053272,-2.273500998
6.34E-05,-4.197910742
0.0092593,-2.033421845
0.015823,-1.800711172
0.015094,-1.821195654
0.00079274,-3.100869228
0.0065322,-2.184940527
0.0068176,-2.166368483
0.0028539,-2.544561249
0.011859,-1.925951931
0.0027905,-2.554317973
0.009069,-2.042440598
0.012145,-1.915602481
0.015443,-1.811268329
0.0070079,-2.154412104
0.013604,-1.866333377
0.014396,-1.841758162
0.014143,-1.849458459
0.004693,-2.328549446
0.014111,-1.850442208
0.011447,-1.941308317
0.0039637,-2.401899223
0.011289,-1.947344527
0.01354,-1.868381336
0.0027588,-2.559279783
0.014047,-1.852416418
0.0062785,-2.202144101
0.0065322,-2.184940527
0.00069762,-3.156381077
0.0074518,-2.12773881
0.0028539,-2.544561249
0.0069444,-2.158365272
0.0060883,-2.215503956
0.0082763,-2.082163775
0.013191,-1.87972228
0.010781,-1.967340954
0.01132,-1.946153573
0.014047,-1.852416418
0.0032661,-2.485970522
0.0032661,-2.485970522
0.011542,-1.93771893
0.0099886,-2.000495378
0.0093861,-2.027514823
0.0042174,-2.374955206
0.014111,-1.850442208
0.0064054,-2.193453745
0.013572,-1.867356149
0.011289,-1.947344527
0.015791,-1.801590366
0.00041223,-3.384860406
0.00079274,-3.100869228
0.0057078,-2.243531253
0.013825,-1.85933486
0.0006342,-3.197773762
0.013857,-1.858330783
0.013794,-1.860309778
0.0077055,-2.113199175
0.0021246,-2.672722823
0.011701,-1.931777021
0.00034881,-3.457411073
0.00983,-2.007446482
0.0032661,-2.485970522
0.0091641,-2.03791018
0.0010464,-2.980302269
0.0050736,-2.294683775
0.0039954,-2.398439735
0.0077372,-2.111416177
0.0047882,-2.319827718
0.0026636,-2.574530994
0.0042174,-2.374955206
0.0077055,-2.113199175
0.01002,-1.999132278
0.0075786,-2.120411014
0.0096398,-2.015931976
0.013667,-1.864326806
0.011289,-1.947344527
0.0019343,-2.713476168
0.0018075,-2.742921694
0.011669,-1.93296636
0.012684,-1.896743767
0.00053907,-3.268354837
0.00022197,-3.653705718
0.0077372,-2.111416177
0.014935,-1.825794773
0.0022831,-2.641475066
0.0033612,-2.473505645
0.00057078,-3.243531253
0.0098617,-2.006048213
0.0039003,-2.408901987
0.010147,-1.99366234
0.0094178,-2.026050537
0.012938,-1.888132853
0.0055492,-2.255769622
0.001744,-2.758453519
0.015062,-1.822117357
0.0073567,-2.133316954
0.0024734,-2.606705644
0.012779,-1.89350313
0.0058029,-2.236354913
0.014111,-1.850442208
0.0038686,-2.412446173
0.0059297,-2.226967278
0.012557,-1.901114106
0.0096715,-2.014506164
0.0060883,-2.215503956
0.015157,-1.819386749
0.00088787,-3.051650618
0.0010464,-2.980302269
0.011447,-1.941308317
0.013857,-1.858330783
0.010464,-1.980302269
0.0023465,-2.629579441
0.0014904,-2.826697158
0.015474,-1.810397407
0.0071981,-2.142782124
0.0013952,-2.855363532
0.003171,-2.498803758
0.01113,-1.953504836
0.0010147,-2.99366234
0.010084,-1.996367163
0.0012367,-2.907735639
0.012145,-1.915602481
0.0097032,-2.013085017
0.0035198,-2.453482013
0.012747,-1.894592014
0.0054541,-2.263276904
0.011891,-1.924781621
0.010496,-1.978976178
0.00050736,-3.294683775
0.009291,-2.03193754
0.0090373,-2.043961301
0.012652,-1.897840817
0.0099569,-2.001875855
0.0082763,-2.082163775
0.0052955,-2.276093028
0.0010147,-2.99366234
0.006342,-2.197773762
0.0060883,-2.215503956
9.51E-05,-4.021819483
0.01484,-1.828566099
0.0017757,-2.750630405
0.010686,-1.97118483
0.015379,-1.813071903
0.012113,-1.916748283
0.0067225,-2.172469189
0.0016806,-2.774535641
0.0060249,-2.220050157
0.0086885,-2.061055195
0.006881,-2.162348442
0.012494,-1.903298498
0.011352,-1.944927618
0.0069127,-2.16035229
0.0052004,-2.28396325
0.0065639,-2.182838044
0.0011098,-2.95475528
0.0079592,-2.099130582
0.0062151,-2.206551879
0.0016806,-2.774535641
0.0006342,-3.197773762
0.0010147,-2.99366234
0.0045662,-2.34044507
0.0085299,-2.06905606
0.015665,-1.805069601
0.0023465,-2.629579441
0.007325,-2.135192371
0.0048516,-2.314115013
0.010813,-1.966053797
0.0077372,-2.111416177
0.013604,-1.866333377
0.014808,-1.829503594
0.0012684,-2.896743767
0.0073884,-2.1314496
0.012938,-1.888132853
0.013001,-1.886023242
0.015728,-1.8033265
0.013889,-1.857329022
0.01484,-1.828566099
0.014745,-1.831355223
9.51E-05,-4.021819483
0.0060249,-2.220050157
0.0093861,-2.027514823
0.014713,-1.832298765
0.003932,-2.405386491
0.0018709,-2.727949425
0.002727,-2.564314862
0.0031393,-2.50316718
0.012906,-1.889208339
0.014967,-1.824865241
0.013857,-1.858330783
0.0013001,-2.886023242
0.0037735,-2.423255646
0.0019343,-2.713476168
0.01002,-1.999132278
0.0028222,-2.549412212
0.012145,-1.915602481
0.0012367,-2.907735639
0.0024417,-2.612307697
0.0020294,-2.692632344
0.0080226,-2.095684861
0.00066591,-3.176584463
0.011637,-1.934158966
0.011859,-1.925951931
0.0084348,-2.073925211
0.0021246,-2.672722823
0.010623,-1.973752819
0.013889,-1.857329022
0.0097983,-2.008849268
0.005359,-2.270916243
0.0075786,-2.120411014
0.0023465,-2.629579441
0.0050101,-2.300153606
0.0083714,-2.077201906
0.0050101,-2.300153606
0.0068493,-2.164353811
0.0062785,-2.202144101
0.0033612,-2.473505645
0.01316,-1.880744111
0.00091958,-3.036410483
0.000983,-3.007446482
0.0079592,-2.099130582
0.014365,-1.84269437
0.0089105,-2.050097925
0.010845,-1.964770444
9.51E-05,-4.021819483
0.0068176,-2.166368483
0.01335,-1.874518734
0.014333,-1.843662899
0.0083397,-2.078849572
0.015348,-1.813948209
0.010781,-1.967340954
0.01002,-1.999132278
0.0071664,-2.144698955
0.0049784,-2.302910212
0.013128,-1.881801432
0.01075,-1.968591536
0.0022831,-2.641475066
0.0055809,-2.253295759
0.0038052,-2.419622512
0.013667,-1.864326806
0.012208,-1.913355479
0.0055492,-2.255769622
0.014301,-1.844633593
0.00028539,-3.544561249
0.0097349,-2.011668505
0.0054541,-2.263276904
0.010337,-1.985605484
0.01113,-1.953504836
0.0054541,-2.263276904
0.012272,-1.911084653
0.0047565,-2.322712499
0.013762,-1.861318446
0.012208,-1.913355479
0.004693,-2.328549446
0.0044077,-2.355787972
0.0098617,-2.006048213
0.0055492,-2.255769622
0.01557,-1.807711387
0.0073567,-2.133316954
0.0053907,-2.268354837
0.0094178,-2.026050537
0.00025368,-3.595713771
0.015379,-1.813071903
0.0094812,-2.023136692
0.011606,-1.935317434
0.0040589,-2.391591648
0.012145,-1.915602481
0.011606,-1.935317434
0.00047565,-3.322712499
0.013286,-1.876605752
0.015189,-1.818470818
0.014587,-1.836034017
0.014904,-1.826697158
0.006342,-2.197773762
0.0006342,-3.197773762
0.0036149,-2.441903712
0.013191,-1.87972228
0.0019026,-2.720652508
0.0098935,-2.004650042
0.0077689,-2.109640469
0.013984,-1.854368585
0.0065956,-2.180745691
0.0037735,-2.423255646
0.011162,-1.952257982
0.010876,-1.963530801
0.0020611,-2.685900937
0.0090056,-2.045487347
0.0022514,-2.647547338
0.00095129,-3.021687069
0.011733,-1.930590929
0.010496,-1.978976178
0.0067225,-2.172469189
0.0082763,-2.082163775
0.0018709,-2.727949425
0.013001,-1.886023242
0.0075469,-2.122231405
0.006342,-2.197773762
0.0015221,-2.817556814
0.0070713,-2.150500737
0.011764,-1.929444984
0.015348,-1.813948209
0.0067859,-2.168392545
0.0021563,-2.666290817
0.003932,-2.405386491
0.012557,-1.901114106
0.0031393,-2.50316718
0.01262,-1.898940645
0.0060566,-2.217771108
0.0011098,-2.95475528
0.012494,-1.903298498
0.0019977,-2.69946973
0.0045345,-2.343470594
0.0072933,-2.137075922
0.012906,-1.889208339
0.012462,-1.904412253
0.00060249,-3.220050157
0.00028539,-3.544561249
0.0055492,-2.255769622
0.011701,-1.931777021
0.015348,-1.813948209
0.015538,-1.808604883
0.014238,-1.846551011
0.0094178,-2.026050537
0.00079274,-3.100869228
0.011003,-1.958488887
0.0062468,-2.204342398
0.006881,-2.162348442
0.004915,-2.308476478
0.0084665,-2.072296087
0.0046296,-2.334456531
0.0081811,-2.087188299
0.0067225,-2.172469189
0.0028539,-2.544561249
0.001744,-2.758453519
0.014999,-1.823937695
0.014999,-1.823937695
0.0061834,-2.208772658
0.0072615,-2.138973658
0.0071347,-2.146624283
0.0057078,-2.243531253
0.0046613,-2.331492945
0.010686,-1.97118483
0.0021563,-2.666290817
0.014428,-1.840793866
0.0020294,-2.692632344
0.007103,-2.148558185
0.0010781,-2.967340954
0.015728,-1.8033265
0.0033929,-2.46942894
0.010147,-1.99366234
0.01262,-1.898940645
0.013825,-1.85933486
0.0087202,-2.059473554
0.00091958,-3.036410483
0.0047565,-2.322712499
0.010433,-1.981590793
0.007103,-2.148558185
6.34E-05,-4.197910742
0.0046296,-2.334456531
0.0035198,-2.453482013
0.0035832,-2.445728951
0.0070079,-2.154412104
0.013794,-1.860309778
0.002949,-2.530325227
0.013033,-1.884955605
9.51E-05,-4.021819483
0.01484,-1.828566099
0.011574,-1.936516522
0.0033929,-2.46942894
0.00038052,-3.419622512
0.00088787,-3.051650618
0.0094812,-2.023136692
0.011162,-1.952257982
0.012716,-1.895649481
0.014872,-1.827630623
0.014713,-1.832298765
0.012874,-1.890286495
0.015538,-1.808604883
0.015506,-1.80950022
0.0087519,-2.057897653
0.013952,-1.855363532
0.0052638,-2.27870062
0.0014269,-2.845606462
0.0025685,-2.59032043
0.012747,-1.894592014
0.0098617,-2.006048213
0.0085299,-2.06905606
0.014618,-1.835112042
0.0020928,-2.679272273
0.010528,-1.977654124
0.0058029,-2.236354913
0.0089739,-2.047018774
0.0030758,-2.512041907
0.012969,-1.88709351
0.0045662,-2.34044507
0.0043125,-2.365270892
0.008086,-2.092266263
0.010179,-1.992294886
0.013794,-1.860309778
0.0079909,-2.097404304
0.0065005,-2.187053237
0.012494,-1.903298498
0.0062151,-2.206551879
0.007103,-2.148558185
0.00022197,-3.653705718
0.011828,-1.927088684
0.014587,-1.836034017
0.015855,-1.799833754
0.013508,-1.869408948
0.0059297,-2.226967278
0.012779,-1.89350313
0.0069444,-2.158365272
0.0038052,-2.419622512
0.014333,-1.843662899
0.0037418,-2.426919429
0.0079274,-2.100869228
0.0059297,-2.226967278
0.0013318,-2.875560989
0.0099886,-2.000495378
