Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor4_Log,Receptor_measurement5,Wind_speed,Wind_speed_reci,Source_Location_X,Source_Location_Y,Source_Emission_rate
3.34E-20,-38.95250707,9.35E-05,-8.058376778,0,0.0013929,-5.71E+00,0.0093412,8,0.125,300,300,0.014333
0.048539,-2.62781835,0.0069047,-4.321710372,0,0.0027737,-5.11E+00,2.63E-08,4,0.25,290,57,0.0032661
1.90E-05,-9.442492798,5.95E-06,-10.45096607,4.05E-05,3.19E-06,-1.10E+01,1.10E-08,11,0.090909091,70,70,3.17E-05
0.0001032,-7.972640605,0.0025282,-5.194377146,2.03E-11,0.0032525,-4.98E+00,0.00032512,8,0.125,180,180,0.011764
0.0032753,-4.96949783,0.0015287,-5.631355469,0.028296,0.00095987,-6.04E+00,7.81E-06,11,0.090909091,100,100,0.007864
6.50E-21,-40.37417329,1.82E-05,-9.479857224,0,0.00027088,-7.13E+00,0.0018166,18,0.055555556,300,300,0.014111
9.88E-31,-60.01048611,3.87E-06,-10.82457807,0,0.00019532,-7.42E+00,0.0047357,10,0.1,316,342,0.0073567
0.00072212,-6.282781253,0.00022591,-7.292129089,0.0015379,0.000121,-7.83E+00,4.19E-07,13,0.076923077,70,70,0.0016806
7.42E-06,-10.25919219,0.00018172,-7.481194544,1.46E-12,0.00023378,-7.26E+00,2.34E-05,12,0.083333333,180,180,0.0019026
0.00054747,-6.523279348,0.00025553,-7.18511621,0.0047297,0.00016044,-7.59E+00,1.31E-06,18,0.055555556,100,100,0.0035198
1.27E-20,-39.79239256,3.55E-05,-8.899543294,0,0.0005281,-6.55E+00,0.0035416,11,0.090909091,300,300,0.010274
0.011102,-3.909197554,0.0019307,-5.428570407,0,0.00082963,-6.16E+00,3.21E-08,14,0.071428571,261,62,0.011701
0.23256,-1.266929962,0.072756,-2.276262371,0.49529,0.038969,-2.82E+00,0.00013484,1,1,70,70,0.0032027
6.99E-06,-10.31104565,0.00017118,-7.533093956,1.37E-12,0.00022022,-7.31E+00,2.20E-05,20,0.05,180,180,0.0049784
0.048829,-2.62264434,0.02279,-3.28451135,0.42184,0.01431,-3.69E+00,0.00011642,3,0.333333333,100,100,0.0087202
4.64E-20,-38.66696404,0.00013001,-7.772046483,0,0.001936,-5.43E+00,0.012984,7,0.142857143,300,300,0.015252
3.23E-29,-56.98159496,3.67E-05,-8.870667871,0,0.0025367,-5.19E+00,0.08502,3,0.333333333,300,360,0.012589
0.0068278,-4.331438417,0.0021361,-5.34075684,0.014541,0.0011441,-5.88E+00,3.96E-06,12,0.083333333,70,70,0.01354
2.13E-05,-9.343240793,0.00052093,-6.566441262,4.18E-12,0.00067017,-6.35E+00,6.70E-05,18,0.055555556,180,180,0.012272
0.0017366,-5.520600407,0.00081055,-6.18244038,0.015003,0.00050894,-6.59E+00,4.14E-06,14,0.071428571,100,100,0.0067542
6.20E-21,-40.41521662,1.74E-05,-9.518901503,0,0.00025836,-7.18E+00,0.0017327,10,0.1,300,300,0.004154
6.77E-11,-20.33882266,1.07E-05,-9.941232445,3.53E-23,9.93E-05,-8.01E+00,0.0010382,20,0.05,57,352,0.012747
0.067639,-2.339605644,0.021161,-3.348927626,0.14405,0.011334,-3.89E+00,3.92E-05,4,0.25,70,70,0.014904
0.0069962,-4.310275568,0.1714,-1.531978365,1.38E-09,0.2205,-1.31E+00,0.022041,1,1,180,180,0.012462
0.0018459,-5.46758366,0.00086156,-6.129428945,0.015947,0.00054097,-6.53E+00,4.40E-06,19,0.052631579,100,100,0.013223
1.05E-19,-37.9576214,0.00029468,-7.061298678,0,0.0043882,-4.72E+00,0.029429,4,0.25,300,300,0.011289
5.56E-38,-74.50985042,2.51E-06,-11.20065256,0,0.00016773,-7.55E+00,0.0045744,13,0.076923077,342,341,0.011035
0.0017269,-5.525465621,0.00054027,-6.534778294,0.0036779,0.00028937,-7.08E+00,1.00E-06,4,0.25,70,70,0.00038052
5.07E-06,-10.58998408,0.00012417,-7.811966638,9.97E-13,0.00015975,-7.59E+00,1.60E-05,12,0.083333333,180,180,0.0013001
0.0074575,-4.254813476,0.0034807,-4.916666814,0.064427,0.0021855,-5.32E+00,1.78E-05,3,0.333333333,100,100,0.0013318
4.66E-21,-40.66322817,1.30E-05,-9.772113295,0,0.00019414,-7.42E+00,0.001302,8,0.125,300,300,0.0019977
0.00073427,-6.268288431,0.0033756,-4.943298044,0.00051491,0.0040182,-4.79E+00,0.00081019,6,0.166666667,62,181,0.0096715
0.080591,-2.187426911,0.025213,-3.196750952,0.17164,0.013504,-3.74E+00,4.67E-05,2,0.5,70,70,0.0044394
0.00012135,-7.831920439,0.0029728,-5.053668615,2.39E-11,0.0038244,-4.83E+00,0.00038229,7,0.142857143,180,180,0.010591
0.0011114,-5.908259215,0.00051875,-6.570083781,0.0096019,0.00032572,-6.97E+00,2.65E-06,17,0.058823529,100,100,0.0063737
8.27E-20,-38.16498898,0.00023151,-7.27086049,0,0.0034475,-4.92E+00,0.02312,5,0.2,300,300,0.013857
0.1477,-1.661239009,0.024912,-3.20718281,0,0.010228,-3.98E+00,1.72E-08,5,0.2,360,73,0.014904
0.0020794,-5.364123921,0.00065053,-6.373465341,0.0044285,0.00034843,-6.92E+00,1.21E-06,14,0.071428571,70,70,0.0056126
0.00026205,-7.163231672,0.0064197,-4.384970533,5.15E-11,0.008259,-4.17E+00,0.00082557,5,0.2,180,180,0.011669
0.0025767,-5.177872285,0.0012027,-5.839685378,0.022261,0.00075515,-6.24E+00,6.14E-06,17,0.058823529,100,100,0.014777
8.21E-21,-40.17131369,2.30E-05,-9.276544328,0,0.00034212,-6.93E+00,0.0022944,7,0.142857143,300,300,0.0026953
0.018844,-3.449653809,0.0017313,-5.523255342,0,0.00057429,-6.48E+00,5.66E-11,9,0.111111111,352,40,0.0040271
0.0017327,-5.522553249,0.00054207,-6.531889255,0.0036902,0.00029034,-7.07E+00,1.00E-06,20,0.05,70,70,0.0095446
7.21E-06,-10.28412947,0.00017663,-7.505871062,1.42E-12,0.00022723,-7.29E+00,2.27E-05,20,0.05,180,180,0.005137
0.058328,-2.46824583,0.027224,-3.130096128,0.50391,0.017094,-3.53E+00,0.00013906,2,0.5,100,100,0.0046296
1.84E-20,-39.47036435,5.15E-05,-8.576385542,0,0.00076733,-6.23E+00,0.0051459,8,0.125,300,300,0.0078957
1.47E-37,-73.66536533,5.09E-06,-10.58656444,0,0.00034556,-6.92E+00,0.0096227,6,0.166666667,341,342,0.0049467
0.0022835,-5.282797968,0.00071437,-6.292153584,0.0048631,0.00038262,-6.83E+00,1.32E-06,19,0.052631579,70,70,0.011352
2.48E-05,-9.211096638,0.00060842,-6.431593036,4.88E-12,0.00078273,-6.21E+00,7.82E-05,18,0.055555556,180,180,0.014333
0.00059186,-6.45556202,0.00027624,-7.117426869,0.0051132,0.00017345,-7.52E+00,1.41E-06,18,0.055555556,100,100,0.0038052
3.57E-21,-40.89466357,1.00E-05,-10,0,0.00014892,-7.65E+00,0.00099874,14,0.071428571,300,300,0.004693
0.00013582,-7.734072548,0.0021194,-5.34757414,5.05E-10,0.0025215,-5.20E+00,0.00018769,10,0.1,181,173,0.013984
0.63552,-0.393741555,0.19882,-1.403079861,1.3535,0.10649,-1.95E+00,0.00036847,1,1,70,70,0.0087519
4.23E-05,-8.747319265,0.0010369,-5.968526251,8.32E-12,0.001334,-5.75E+00,0.00013334,14,0.071428571,180,180,0.014777
0.0042614,-4.740895397,0.001989,-5.402730434,0.036815,0.0012489,-5.81E+00,1.02E-05,9,0.111111111,100,100,0.0068493
1.54E-21,-41.62495856,4.32E-06,-10.72903251,0,6.44E-05,-8.38E+00,0.00043189,7,0.142857143,300,300,0.00050736
0.00040357,-6.78816225,0.018571,-3.46232942,1.06E-06,0.035497,-2.90E+00,0.026316,1,1,73,227,0.0028539
0.0034539,-4.923380481,0.0010805,-5.932750458,0.0073558,0.00057874,-6.48E+00,2.00E-06,10,0.1,70,70,0.0047565
8.70E-05,-8.120961495,0.0021322,-5.342344122,1.71E-11,0.002743,-5.12E+00,0.00027419,6,0.166666667,180,180,0.0055809
0.0021654,-5.328923735,0.0010107,-5.990755469,0.018707,0.00063459,-6.40E+00,5.16E-06,13,0.076923077,100,100,0.0072615
3.31E-20,-38.96034401,9.27E-05,-8.065840532,0,0.0013806,-5.72E+00,0.0092586,2,0.5,300,300,0.00088787
1.19E-06,-11.84890608,3.07E-05,-9.025723249,3.49E-08,5.59E-05,-8.51E+00,4.37E-05,15,0.066666667,40,227,0.0010464
0.042598,-2.741221582,0.013327,-3.750535205,0.090721,0.0071378,-4.29E+00,2.47E-05,2,0.5,70,70,0.0023465
7.80E-06,-10.21581079,0.00019097,-7.438069704,1.53E-12,0.00024568,-7.22E+00,2.46E-05,13,0.076923077,180,180,0.0023465
0.00036741,-6.869698055,0.00017149,-7.531522399,0.0031742,0.00010768,-7.94E+00,8.76E-07,19,0.052631579,100,100,0.0026319
2.09E-21,-41.35970743,5.87E-06,-10.4627238,0,8.74E-05,-8.12E+00,0.00058581,17,0.058823529,300,300,0.0040589
4.3331,1.273597424,0.59321,-0.453583073,0,0.23809,-1.25E+00,5.57E-07,1,1,342,67,0.01503
0.0033623,-4.946727079,0.0010519,-5.95605109,0.0071607,0.00056339,-6.50E+00,1.95E-06,17,0.058823529,70,70,0.013382
0.0013129,-5.763536703,0.032164,-2.985259893,2.58E-10,0.041379,-2.77E+00,0.0041363,2,0.5,180,180,0.0093544
0.00091237,-6.079658007,0.00042584,-6.741507094,0.0078821,0.00026738,-7.15E+00,2.18E-06,17,0.058823529,100,100,0.0052321
8.84E-20,-38.10709547,0.0002474,-7.213200609,0,0.0036841,-4.87E+00,0.024707,5,0.2,300,300,0.014808
0.0050183,-4.598886759,0.0011538,-5.875738931,0.00044389,0.00054077,-6.53E+00,2.05E-07,18,0.055555556,173,61,0.013857
0.0027172,-5.131756788,0.00085006,-6.141100839,0.0057868,0.0004553,-6.68E+00,1.58E-06,19,0.052631579,70,70,0.013508
7.27E-06,-10.27693118,0.00017806,-7.498867262,1.43E-12,0.00022908,-7.28E+00,2.29E-05,13,0.076923077,180,180,0.002188
0.013339,-3.749753455,0.0062257,-4.411623621,0.11524,0.0039091,-4.82E+00,3.18E-05,7,0.142857143,100,100,0.012969
2.96E-21,-41.05741658,8.28E-06,-10.16393933,0,0.00012327,-7.82E+00,0.00082666,8,0.125,300,300,0.0012684
4.05E-13,-24.78508995,5.84E-05,-8.467174306,3.70E-291,0.00045358,-6.69E+00,0.0019918,14,0.071428571,227,291,0.012208
0.0050164,-4.599215682,0.0015694,-5.608532703,0.010683,0.00084055,-6.15E+00,2.91E-06,14,0.071428571,70,70,0.01354
1.54E-05,-9.624958558,0.00037834,-6.844235481,3.04E-12,0.00048673,-6.63E+00,4.87E-05,20,0.05,180,180,0.011003
0.028764,-3.08230144,0.013426,-3.744106714,0.2485,0.0084298,-4.15E+00,6.86E-05,5,0.2,100,100,0.014269
2.34E-20,-39.26156829,6.56E-05,-8.366192321,0,0.00097688,-6.02E+00,0.0065513,8,0.125,300,300,0.010052
4.50E-21,-40.69357497,3.86E-06,-10.82682539,0,0.00016634,-7.56E+00,0.0047038,10,0.1,227,372,0.010084
0.00082318,-6.169010379,0.00025753,-7.178344344,0.0017531,0.00013793,-7.72E+00,4.77E-07,20,0.05,70,70,0.0045345
2.96E-05,-9.057416578,0.00072515,-6.279144297,5.82E-12,0.0009329,-6.06E+00,9.33E-05,13,0.076923077,180,180,0.0089105
0.0027216,-5.130351407,0.0012703,-5.792187404,0.023513,0.00079761,-6.20E+00,6.49E-06,8,0.125,100,100,0.0034564
2.02E-18,-35.38929726,0.005642,-4.497133836,0,0.084018,-2.15E+00,0.56345,1,1,300,300,0.013508
0.0050383,-4.595431953,0.0013735,-5.724342672,0.001512,0.00064904,-6.38E+00,7.47E-07,8,0.125,67,43,0.0041857
0.0059484,-4.45119967,0.0018609,-5.460553928,0.012668,0.00099672,-6.00E+00,3.45E-06,6,0.166666667,70,70,0.002949
3.10E-05,-9.017276612,0.00075877,-6.239779697,6.09E-12,0.00097615,-6.02E+00,9.76E-05,14,0.071428571,180,180,0.010813
0.00033046,-6.961762203,0.00015424,-7.623605967,0.0028549,9.68E-05,-8.03E+00,7.88E-07,18,0.055555556,100,100,0.0021246
1.39E-19,-37.7139704,0.00038904,-6.820011487,0,0.0057935,-4.47E+00,0.038853,4,0.25,300,300,0.014904
5.03E-06,-10.59686403,0.00048904,-6.621311234,3.17E-09,0.0011202,-5.90E+00,0.0013489,12,0.083333333,61,245,0.01484
0.0032985,-4.963367023,0.0010319,-5.972724775,0.0070249,0.00055271,-6.52E+00,1.91E-06,17,0.058823529,70,70,0.013128
8.37E-05,-8.154549084,0.0020498,-5.376577022,1.65E-11,0.002637,-5.16E+00,0.0002636,10,0.1,180,180,0.014904
0.0005672,-6.492527556,0.00026473,-7.154393681,0.0049002,0.00016623,-7.56E+00,1.35E-06,18,0.055555556,100,100,0.0036466
1.53E-20,-39.63061714,4.28E-05,-8.737112462,0,0.00063794,-6.39E+00,0.0042782,9,0.111111111,300,300,0.008308
0.0009454,-6.048768804,0.00016464,-7.566929285,0,7.11E-05,-8.30E+00,1.53E-09,13,0.076923077,291,68,0.00079274
0.080847,-2.184672182,0.025293,-3.193999312,0.17218,0.013547,-3.74E+00,4.69E-05,3,0.333333333,70,70,0.01002
0.0003297,-6.963762106,0.008077,-4.185499834,6.48E-11,0.010391,-3.97E+00,0.0010387,5,0.2,180,180,0.014682
0.0054016,-4.534955159,0.0025211,-5.196819855,0.046665,0.001583,-5.60E+00,1.29E-05,11,0.090909091,100,100,0.012969
1.40E-20,-39.70774393,3.92E-05,-8.813427866,0,0.00058362,-6.47E+00,0.003914,7,0.142857143,300,300,0.0045979
5.15E-18,-34.57638554,0.00011211,-7.900711295,0,0.00035091,-6.91E+00,3.02E-05,12,0.083333333,372,212,0.0025368
0.0002937,-7.064192107,9.19E-05,-8.073368977,0.00062549,4.92E-05,-8.62E+00,1.70E-07,14,0.071428571,70,70,0.00079274
2.86E-05,-9.087267934,0.00070167,-6.307734183,5.63E-12,0.0009027,-6.09E+00,9.02E-05,15,0.066666667,180,180,0.011479
0.13543,-1.736570243,0.063212,-2.398400937,1.17,0.03969,-2.80E+00,0.0003229,2,0.5,100,100,0.01075
8.78E-20,-38.11301097,0.00024581,-7.218800906,0,0.0036605,-4.87E+00,0.024548,5,0.2,300,300,0.014713
0.014117,-3.700515171,0.0067481,-4.34163698,0.082551,0.0043758,-4.72E+00,6.88E-05,1,1,43,101,0.0003171
0.0030117,-5.042376582,0.0009422,-6.0517138,0.006414,0.00050465,-6.59E+00,1.75E-06,17,0.058823529,70,70,0.011986
2.49E-05,-9.207601306,0.00061057,-6.428529077,4.90E-12,0.0007855,-6.21E+00,7.85E-05,15,0.066666667,180,180,0.0099886
0.080967,-2.183383904,0.03779,-2.845246216,0.69949,0.023728,-3.25E+00,0.00019304,3,0.333333333,100,100,0.01446
5.73E-20,-38.48369076,0.0001604,-7.589591272,0,0.0023886,-5.24E+00,0.016019,3,0.333333333,300,300,0.0034564
0.010752,-3.937021489,0.0022766,-5.285426537,5.20E-39,0.0010491,-5.96E+00,1.14E-07,14,0.071428571,245,70,0.014016
0.0083354,-4.158147109,0.0026077,-5.167484746,0.017752,0.0013967,-5.71E+00,4.83E-06,10,0.1,70,70,0.011479
2.94E-05,-9.063305339,0.00072087,-6.284286096,5.79E-12,0.00092739,-6.07E+00,9.27E-05,11,0.090909091,180,180,0.006342
0.00017756,-7.501309727,8.29E-05,-8.162890939,0.001534,5.20E-05,-8.57E+00,4.23E-07,3,0.333333333,100,100,3.17E-05
2.15E-19,-37.33512308,0.00060334,-6.438875762,0,0.0089847,-4.09E+00,0.060254,3,0.333333333,300,300,0.013001
1.40E-07,-13.70774393,7.99E-05,-8.194906441,4.37E-13,0.00025338,-7.19E+00,0.00056959,9,0.111111111,68,271,0.0023465
0.054255,-2.531120464,0.016973,-3.540482778,0.11555,0.0090911,-4.08E+00,3.15E-05,4,0.25,70,70,0.011955
0.00019335,-7.427311647,0.0047368,-4.649029904,3.80E-11,0.0060939,-4.43E+00,0.00060914,6,0.166666667,180,180,0.012399
0.0054044,-4.534505029,0.0025225,-5.19633765,0.04669,0.0015838,-5.60E+00,1.29E-05,12,0.083333333,100,100,0.015443
2.63E-21,-41.1600885,7.36E-06,-10.26624437,0,0.00010957,-7.92E+00,0.00073481,15,0.066666667,300,300,0.0039637
2.97E-08,-15.0544871,0.00016374,-7.571690428,3.48E-65,0.00040998,-6.77E+00,0.0002163,11,0.090909091,212,227,0.0034247
0.014802,-3.6593592,0.0046309,-4.668669194,0.031525,0.0024803,-5.21E+00,8.58E-06,7,0.142857143,70,70,0.0099886
0.00074769,-6.252556856,0.018317,-3.474291309,1.47E-10,0.023565,-3.26E+00,0.0023556,2,0.5,180,180,0.0053272
0.0053662,-4.54066629,0.0025046,-5.202523248,0.04636,0.0015726,-5.61E+00,1.28E-05,9,0.111111111,100,100,0.0086251
1.47E-19,-37.66536533,0.00041057,-6.773225575,0,0.006114,-4.43E+00,0.041002,4,0.25,300,300,0.015728
6.69E-08,-14.34914776,0.0054881,-4.521155968,4.28E-23,0.036595,-2.87E+00,0.23233,1,1,101,317,0.0071347
0.10694,-1.94171964,0.033457,-2.951026007,0.22776,0.01792,-3.49E+00,6.20E-05,3,0.333333333,70,70,0.013255
3.16E-06,-11.00062583,7.75E-05,-8.221396595,6.22E-13,9.97E-05,-8.00E+00,9.97E-06,15,0.066666667,180,180,0.0012684
0.0027965,-5.106770353,0.0013053,-5.768579324,0.02416,0.00081956,-6.17E+00,6.67E-06,12,0.083333333,100,100,0.0079909
3.71E-21,-40.86125218,1.04E-05,-9.965933321,0,0.00015485,-7.62E+00,0.0010384,11,0.090909091,300,300,0.0030124
1.67E-10,-19.55456706,0.00016256,-7.577972619,2.22E-26,0.0019416,-5.42E+00,0.025358,2,0.5,70,364,0.0030758
0.014708,-3.664892758,0.0046015,-4.674201147,0.031325,0.0024646,-5.22E+00,8.53E-06,7,0.142857143,70,70,0.0099252
6.99E-05,-8.311045649,0.0017122,-5.532891015,1.37E-11,0.0022027,-5.31E+00,0.00022018,9,0.111111111,180,180,0.010084
0.080256,-2.191044979,0.037459,-2.852887641,0.69335,0.02352,-3.26E+00,0.00019135,3,0.333333333,100,100,0.014333
9.34E-21,-40.05930625,2.62E-05,-9.163397417,0,0.00038958,-6.82E+00,0.0026126,9,0.111111111,300,300,0.0050736
1.05E-19,-37.9576214,5.45E-06,-10.527207,0,9.20E-05,-8.07E+00,0.00089351,19,0.052631579,271,315,0.0068176
0.77367,-0.222888486,0.24204,-1.232225711,1.6477,0.12964,-1.77E+00,0.00044858,1,1,70,70,0.010654
2.78E-05,-9.111910408,0.00068144,-6.333144755,5.47E-12,0.00087667,-6.11E+00,8.76E-05,16,0.0625,180,180,0.012684
0.0024565,-5.219366463,0.0011465,-5.881251882,0.021222,0.0007199,-6.29E+00,5.86E-06,11,0.090909091,100,100,0.005898
1.43E-21,-41.68932793,4.00E-06,-10.79588002,0,5.96E-05,-8.45E+00,0.00039936,19,0.052631579,300,300,0.0034564
8.72E-21,-40.11896703,3.88E-06,-10.82233655,0,0.00015575,-7.62E+00,0.0041841,11,0.090909091,227,369,0.010686
0.0049731,-4.606745616,0.0015558,-5.616092466,0.010591,0.0008333,-6.16E+00,2.88E-06,13,0.076923077,70,70,0.011574
2.50E-06,-11.20411998,6.13E-05,-8.425079051,4.92E-13,7.89E-05,-8.21E+00,7.89E-06,8,0.125,180,180,0.00028539
0.0015169,-5.638086097,0.00070799,-6.299945753,0.013105,0.00044454,-6.70E+00,3.62E-06,16,0.0625,100,100,0.0077055
3.25E-20,-38.97623328,9.11E-05,-8.080963246,0,0.0013559,-5.74E+00,0.0090932,8,0.125,300,300,0.013952
0.0011765,-5.858816137,0.00049847,-6.604721948,0,0.00024933,-7.21E+00,1.17E-08,20,0.05,317,90,0.0053272
0.00993,-4.006101503,0.0031066,-5.015429324,0.021148,0.0016639,-5.56E+00,5.76E-06,8,0.125,70,70,0.0087519
0.00014786,-7.660298596,0.0036222,-4.882055148,2.91E-11,0.00466,-4.66E+00,0.00046582,6,0.166666667,180,180,0.0094812
0.4826,-0.632825365,0.22525,-1.294670401,4.1693,0.14143,-1.70E+00,0.0011506,1,1,100,100,0.0095764
4.69E-21,-40.65765431,1.31E-05,-9.765457409,0,0.0001954,-7.42E+00,0.0013104,18,0.055555556,300,300,0.010179
2.55E-47,-93.18691964,4.09E-06,-10.77655338,0,0.00038866,-6.82E+00,0.012758,5,0.2,364,343,0.0041857
0.0011974,-5.843521492,0.00037459,-6.852887641,0.00255,0.00020063,-7.40E+00,6.94E-07,15,0.066666667,70,70,0.00371
0.00022945,-7.278623876,0.0056211,-4.500357377,4.51E-11,0.0072316,-4.28E+00,0.00072287,3,0.333333333,180,180,0.0036783
0.0011222,-5.899859471,0.00052376,-6.561735344,0.0096947,0.00032887,-6.97E+00,2.68E-06,15,0.066666667,100,100,0.0050101
1.32E-21,-41.75885214,3.71E-06,-10.86125218,0,5.52E-05,-8.52E+00,0.00037034,15,0.066666667,300,300,0.0019977
3.90E-41,-80.81787079,6.57E-08,-14.36486926,0,1.34E-05,-9.75E+00,0.00084722,17,0.058823529,315,390,0.004915
0.017763,-3.500967368,0.0055571,-4.510303576,0.03783,0.0029764,-5.05E+00,1.03E-05,7,0.142857143,70,70,0.011986
1.24E-05,-9.81315663,0.00030323,-7.036455668,2.43E-12,0.00039011,-6.82E+00,3.90E-05,19,0.052631579,180,180,0.0079592
0.0010727,-5.939043439,0.00050068,-6.600879513,0.0092675,0.00031438,-7.01E+00,2.56E-06,17,0.058823529,100,100,0.0061517
2.45E-21,-41.22166783,6.87E-06,-10.32608653,0,0.00010226,-7.98E+00,0.00068582,18,0.055555556,300,300,0.0053272
6.21E-62,-122.4138168,1.76E-05,-9.508974664,0,0.0068224,-4.33E+00,0.55529,1,1,369,382,0.0086885
0.00044062,-6.711871588,0.00013785,-7.721186459,0.00093839,7.38E-05,-8.26E+00,2.55E-07,18,0.055555556,70,70,0.001966
1.59E-05,-9.597205751,0.00039069,-6.816335409,3.14E-12,0.00050263,-6.60E+00,5.02E-05,12,0.083333333,180,180,0.0040906
0.0018589,-5.461487945,0.00086763,-6.12333088,0.01606,0.00054478,-6.53E+00,4.43E-06,14,0.071428571,100,100,0.0072298
1.48E-19,-37.65947657,0.00041305,-6.767994747,0,0.0061509,-4.42E+00,0.04125,4,0.25,300,300,0.015823
0.0014519,-5.67612659,0.00057764,-6.476685481,0.0089075,0.00034423,-6.93E+00,2.18E-06,17,0.058823529,90,91,0.007103
0.042644,-2.740284131,0.013341,-3.749623232,0.090819,0.0071455,-4.29E+00,2.47E-05,5,0.2,70,70,0.014682
6.73E-05,-8.343969872,0.0016491,-5.565506017,1.32E-11,0.0021215,-5.35E+00,0.00021207,8,0.125,180,180,0.0076738
0.0059427,-4.452032387,0.0027737,-5.113881027,0.05134,0.0017416,-5.52E+00,1.42E-05,8,0.125,100,100,0.0075469
5.72E-21,-40.48520794,1.60E-05,-9.591760035,0,0.00023848,-7.25E+00,0.0015993,14,0.071428571,300,300,0.0075152
7.37E-37,-72.26506502,9.37E-06,-10.05652082,0,0.00056253,-6.50E+00,0.013835,7,0.142857143,343,337,0.0097983
0.0056874,-4.490172453,0.0017793,-5.499501642,0.012113,0.00095299,-6.04E+00,3.30E-06,10,0.1,70,70,0.0078323
0.00026147,-7.165156266,0.0064056,-4.386880369,5.14E-11,0.0082407,-4.17E+00,0.00082375,4,0.25,180,180,0.0074518
0.0044243,-4.708310865,0.002065,-5.370159888,0.038222,0.0012966,-5.77E+00,1.05E-05,11,0.090909091,100,100,0.010623
1.70E-18,-35.53910216,0.0047679,-4.643345724,0,0.071001,-2.30E+00,0.47615,1,1,300,300,0.011416
8.34E-85,-168.1576679,3.30E-07,-12.96297212,0,0.00024271,-7.23E+00,0.025708,5,0.2,390,388,0.010337
0.0012153,-5.830633004,0.00038019,-6.839998621,0.0025881,0.00020363,-7.38E+00,7.05E-07,18,0.055555556,70,70,0.0054224
1.48E-05,-9.659476569,0.00036344,-6.879134552,2.92E-12,0.00046756,-6.66E+00,4.67E-05,18,0.055555556,180,180,0.0085616
0.00065919,-6.361978779,0.00030767,-7.023829697,0.0056948,0.00019318,-7.43E+00,1.57E-06,20,0.05,100,100,0.0052321
6.02E-20,-38.44080702,0.00016846,-7.547006407,0,0.0025087,-5.20E+00,0.016824,5,0.2,300,300,0.010084
1.24E-65,-129.8131566,1.20E-06,-11.84163751,0,0.00028643,-7.09E+00,0.017213,8,0.125,382,362,0.013794
0.0052522,-4.559317489,0.0016431,-5.568672009,0.011186,0.00088007,-6.11E+00,3.05E-06,11,0.090909091,70,70,0.0087519
0.00028768,-7.08218066,0.0070478,-4.303892857,5.66E-11,0.0090669,-4.09E+00,0.00090633,5,0.2,180,180,0.012811
0.0053046,-4.550694718,0.0024758,-5.212568883,0.045827,0.0015546,-5.62E+00,1.26E-05,12,0.083333333,100,100,0.015157
2.24E-20,-39.29950396,6.27E-05,-8.405464918,0,0.0009338,-6.06E+00,0.0062623,7,0.142857143,300,300,0.0073567
0.0020152,-5.391363691,0.020747,-3.366089386,0.00014515,0.028035,-3.10E+00,0.0070425,2,0.5,91,192,0.0074518
0.0028092,-5.102834681,0.00087884,-6.112180369,0.0059827,0.00047071,-6.65E+00,1.63E-06,10,0.1,70,70,0.0038686
7.12E-07,-12.29504001,1.74E-05,-9.518901503,1.40E-13,2.24E-05,-9.30E+00,2.24E-06,15,0.066666667,180,180,0.00028539
0.14063,-1.703844046,0.065636,-2.365715787,1.2149,0.041212,-2.77E+00,0.00033528,2,0.5,100,100,0.011162
1.66E-20,-39.55978382,4.64E-05,-8.666964039,0,0.00069029,-6.32E+00,0.0046293,4,0.25,300,300,0.0017757
6.11E-23,-44.42791758,0.00013546,-7.736377857,0,0.0016077,-5.59E+00,0.0052762,8,0.125,337,279,0.011828
0.0034539,-4.923380481,0.0010805,-5.932750458,0.0073558,0.00057874,-6.48E+00,2.00E-06,14,0.071428571,70,70,0.0093227
2.08E-05,-9.36387333,0.00050881,-6.586888724,4.08E-12,0.00065458,-6.37E+00,6.54E-05,6,0.166666667,180,180,0.0013318
0.0015061,-5.644292383,0.00070297,-6.306126417,0.013012,0.00044139,-6.71E+00,3.59E-06,20,0.05,100,100,0.011955
3.93E-20,-38.8112149,0.00011009,-7.916504257,0,0.0016394,-5.57E+00,0.010995,4,0.25,300,300,0.0042174
0.0092556,-4.067190845,0.0013696,-5.726812505,0,0.00039547,-6.81E+00,4.83E-13,17,0.058823529,388,24,0.012557
0.00091343,-6.078649458,0.00028576,-7.087997126,0.0019453,0.00015306,-7.63E+00,5.30E-07,11,0.090909091,70,70,0.0015221
2.73E-05,-9.127674706,0.00066781,-6.350694164,5.36E-12,0.00085914,-6.13E+00,8.59E-05,8,0.125,180,180,0.0031076
0.0059563,-4.450046873,0.00278,-5.111910408,0.051458,0.0017456,-5.52E+00,1.42E-05,11,0.090909091,100,100,0.014301
6.15E-21,-40.42224977,1.72E-05,-9.528943106,0,0.00025627,-7.18E+00,0.0017186,18,0.055555556,300,300,0.01335
0.80037,-0.193418396,0.066466,-2.354800914,0,0.023293,-3.27E+00,4.29E-09,1,1,362,52,0.0017123
0.0023231,-5.26786419,0.00072676,-6.277217968,0.0049474,0.00038926,-6.82E+00,1.35E-06,15,0.066666667,70,70,0.0071981
0.0016556,-5.562089165,0.040559,-2.783825523,3.26E-10,0.05218,-2.56E+00,0.0052159,1,1,180,180,0.002949
